Evt_lab,Start,End,TotalPrecip_mm,Max_Intensity,Dur_hr,PreDry_Dur_hr
3535,7/1/1965 19:00,7/1/1965 20:00,1.52,1.27,2,27
3537,7/2/1965 12:00,7/2/1965 12:00,0.51,0.51,1,15
3539,7/5/1965 15:00,7/5/1965 17:00,0.5,0.25,3,74
3541,7/6/1965 0:00,7/6/1965 0:00,0.25,0.25,1,6
3543,7/6/1965 16:00,7/6/1965 21:00,26.66,18.03,6,15
3545,7/9/1965 15:00,7/9/1965 16:00,2.54,2.29,2,65
3547,7/10/1965 20:00,7/10/1965 20:00,2.03,2.03,1,27
3549,7/11/1965 16:00,7/11/1965 20:00,3.55,2.29,5,19
3551,7/14/1965 12:00,7/14/1965 18:00,8.12,4.57,7,63
3553,7/15/1965 10:00,7/15/1965 12:00,2.03,0.76,3,15
3555,7/16/1965 13:00,7/16/1965 15:00,1.27,0.51,3,24
3557,7/18/1965 16:00,7/18/1965 16:00,5.59,5.59,1,48
3559,7/25/1965 17:00,7/25/1965 18:00,2.28,2.03,2,168
3561,7/26/1965 19:00,7/26/1965 19:00,1.52,1.52,1,24
3563,7/27/1965 20:00,7/27/1965 21:00,1.27,0.76,2,24
3565,7/29/1965 15:00,7/29/1965 18:00,8.63,4.57,4,41
3567,7/30/1965 1:00,7/30/1965 1:00,0.51,0.51,1,6
3569,8/1/1965 7:00,8/1/1965 14:00,5.84,3.56,8,53
3571,8/1/1965 23:00,8/2/1965 2:00,3.81,2.54,4,8
3573,8/5/1965 22:00,8/5/1965 22:00,0.25,0.25,1,91
3575,8/6/1965 13:00,8/6/1965 14:00,31.75,20.32,2,14
3577,8/7/1965 14:00,8/7/1965 15:00,6.86,3.81,2,23
3579,8/8/1965 16:00,8/8/1965 16:00,3.3,3.3,1,24
3581,8/9/1965 0:00,8/9/1965 1:00,2.54,2.29,2,7
3583,8/9/1965 16:00,8/9/1965 22:00,13.7,5.84,7,14
3585,8/10/1965 14:00,8/10/1965 14:00,11.68,11.68,1,15
3587,8/11/1965 15:00,8/11/1965 15:00,0.51,0.51,1,24
3589,8/14/1965 15:00,8/14/1965 15:00,0.25,0.25,1,71
3591,8/15/1965 17:00,8/15/1965 20:00,18.03,15.49,4,25
3593,8/19/1965 18:00,8/19/1965 19:00,1.27,0.76,2,93
3595,8/22/1965 15:00,8/22/1965 17:00,53.59,52.32,3,67
3597,8/23/1965 14:00,8/23/1965 16:00,33.01,28.19,3,20
3599,8/24/1965 16:00,8/24/1965 16:00,3.3,3.3,1,23
3601,8/26/1965 17:00,8/26/1965 19:00,17.78,16.26,3,48
3603,8/28/1965 18:00,8/28/1965 20:00,10.16,8.89,3,46
3605,8/29/1965 13:00,8/29/1965 19:00,25.65,18.8,7,16
3607,9/3/1965 19:00,9/3/1965 19:00,2.03,2.03,1,119
3609,9/7/1965 6:00,9/7/1965 9:00,2.28,1.27,4,82
3611,9/8/1965 21:00,9/9/1965 2:00,1.02,0.51,6,35
3613,9/10/1965 13:00,9/10/1965 16:00,53.34,33.53,4,34
3615,9/13/1965 15:00,9/13/1965 15:00,2.29,2.29,1,70
3617,9/16/1965 15:00,9/16/1965 15:00,5.08,5.08,1,71
3619,9/17/1965 11:00,9/17/1965 20:00,39.86,15.49,10,19
3621,9/23/1965 12:00,9/23/1965 13:00,5.33,4.06,2,135
3623,9/27/1965 3:00,9/27/1965 15:00,130.81,36.32,13,85
3625,9/27/1965 21:00,9/29/1965 5:00,16.72,3.05,33,5
3627,9/29/1965 19:00,9/29/1965 21:00,1.52,1.27,3,13
3629,9/30/1965 4:00,9/30/1965 6:00,17.53,13.97,3,6
3631,9/30/1965 14:00,9/30/1965 14:00,0.51,0.51,1,7
3633,9/30/1965 20:00,9/30/1965 20:00,1.52,1.52,1,5
3635,10/6/1965 14:00,10/6/1965 14:00,1.02,1.02,1,137
3637,10/7/1965 7:00,10/7/1965 9:00,1.27,0.51,3,16
3639,10/14/1965 15:00,10/14/1965 16:00,7.11,6.6,2,173
3641,10/17/1965 22:00,10/18/1965 2:00,1.77,0.76,5,77
3643,10/18/1965 10:00,10/19/1965 1:00,27.68,6.6,16,7
3645,10/22/1965 9:00,10/22/1965 9:00,0.25,0.25,1,79
3647,10/22/1965 15:00,10/22/1965 15:00,0.25,0.25,1,5
3649,10/30/1965 9:00,10/30/1965 14:00,5.08,1.78,6,185
3651,11/13/1965 0:00,11/13/1965 2:00,22.1,18.29,3,321
3653,11/22/1965 11:00,11/22/1965 15:00,23.12,9.4,5,224
3655,11/29/1965 20:00,11/30/1965 2:00,3.56,1.27,7,172
3657,12/13/1965 0:00,12/13/1965 5:00,9.39,3.81,6,309
3659,12/15/1965 7:00,12/15/1965 17:00,12.19,3.81,11,49
3661,12/16/1965 0:00,12/16/1965 5:00,2.79,1.02,6,6
3663,12/16/1965 12:00,12/16/1965 21:00,10.14,3.05,10,6
3665,12/17/1965 3:00,12/17/1965 4:00,0.5,0.25,2,5
3667,12/18/1965 22:00,12/20/1965 6:00,59.93,7.37,33,41
3669,12/25/1965 15:00,12/25/1965 15:00,0.25,0.25,1,128
3671,1/4/1966 13:00,1/4/1966 13:00,0.76,0.76,1,237
3673,1/5/1966 1:00,1/5/1966 1:00,0.25,0.25,1,11
3675,1/5/1966 7:00,1/5/1966 10:00,1.52,0.76,4,5
3677,1/6/1966 10:00,1/6/1966 13:00,8.63,8.38,4,23
3679,1/14/1966 10:00,1/14/1966 13:00,0.5,0.25,4,188
3681,1/15/1966 7:00,1/15/1966 10:00,1.01,0.76,4,17
3683,1/20/1966 13:00,1/20/1966 13:00,0.25,0.25,1,122
3685,1/20/1966 19:00,1/21/1966 1:00,1.27,0.51,7,5
3687,1/21/1966 7:00,1/21/1966 7:00,0.25,0.25,1,5
3689,1/21/1966 22:00,1/21/1966 22:00,0.25,0.25,1,14
3691,1/22/1966 4:00,1/22/1966 10:00,8.12,5.33,7,5
3693,1/25/1966 19:00,1/26/1966 7:00,16.77,9.91,13,80
3695,1/29/1966 10:00,1/29/1966 19:00,2.55,1.02,10,74
3697,2/13/1966 7:00,2/13/1966 7:00,7.37,7.37,1,347
3699,2/15/1966 13:00,2/15/1966 13:00,1.52,1.52,1,53
3701,2/17/1966 1:00,2/17/1966 1:00,0.76,0.76,1,35
3703,2/18/1966 1:00,2/19/1966 1:00,10.65,3.05,25,23
3705,2/22/1966 19:00,2/24/1966 1:00,14.99,5.59,31,89
3707,2/27/1966 13:00,2/27/1966 16:00,1.52,1.27,4,83
3709,2/28/1966 13:00,2/28/1966 16:00,3.04,2.79,4,20
3711,3/4/1966 22:00,3/5/1966 4:00,3.81,3.05,7,101
3713,3/13/1966 16:00,3/13/1966 19:00,1.27,1.02,4,203
3715,3/14/1966 19:00,3/14/1966 22:00,0.5,0.25,4,23
3717,3/15/1966 19:00,3/15/1966 19:00,1.27,1.27,1,20
3719,4/4/1966 4:00,4/4/1966 10:00,4.57,2.03,7,464
3721,4/20/1966 10:00,4/20/1966 10:00,0.25,0.25,1,383
3723,4/21/1966 13:00,4/21/1966 13:00,1.52,1.52,1,26
3725,4/27/1966 19:00,4/27/1966 19:00,17.27,17.27,1,149
3727,5/2/1966 4:00,5/2/1966 4:00,0.76,0.76,1,104
3729,5/2/1966 22:00,5/2/1966 22:00,2.79,2.79,1,17
3731,5/6/1966 10:00,5/6/1966 10:00,3.05,3.05,1,83
3733,5/7/1966 19:00,5/7/1966 19:00,1.27,1.27,1,32
3735,5/8/1966 1:00,5/8/1966 4:00,6.85,6.6,4,5
3737,5/8/1966 13:00,5/8/1966 16:00,9.39,9.14,4,8
3739,5/9/1966 4:00,5/9/1966 7:00,14.73,13.97,4,11
3741,5/9/1966 16:00,5/9/1966 16:00,2.79,2.79,1,8
3743,5/13/1966 19:00,5/13/1966 19:00,0.25,0.25,1,98
3745,5/14/1966 13:00,5/14/1966 13:00,1.78,1.78,1,17
3747,5/17/1966 7:00,5/17/1966 7:00,6.35,6.35,1,65
3749,5/17/1966 16:00,5/17/1966 16:00,0.25,0.25,1,8
3751,5/21/1966 16:00,5/21/1966 16:00,1.52,1.52,1,95
3753,5/22/1966 10:00,5/22/1966 13:00,0.76,0.51,4,17
3755,5/22/1966 22:00,5/22/1966 22:00,0.25,0.25,1,8
3757,5/23/1966 16:00,5/23/1966 19:00,0.5,0.25,4,17
3759,5/24/1966 13:00,5/24/1966 13:00,2.79,2.79,1,17
3761,5/25/1966 22:00,5/25/1966 22:00,2.54,2.54,1,32
3763,5/27/1966 19:00,5/27/1966 19:00,9.14,9.14,1,44
3765,5/28/1966 13:00,5/28/1966 13:00,0.25,0.25,1,17
3767,5/29/1966 16:00,5/29/1966 16:00,2.29,2.29,1,26
3769,6/8/1966 16:00,6/8/1966 16:00,0.25,0.25,1,239
3771,6/9/1966 1:00,6/9/1966 7:00,3.81,2.03,7,8
3773,6/10/1966 7:00,6/10/1966 10:00,2.03,1.52,4,23
3775,6/17/1966 13:00,6/17/1966 13:00,0.51,0.51,1,170
3777,6/18/1966 16:00,6/18/1966 19:00,5.85,4.83,4,26
3779,6/19/1966 16:00,6/19/1966 19:00,2.29,1.78,4,20
3781,6/20/1966 1:00,6/20/1966 4:00,22.86,22.35,4,5
3783,6/20/1966 10:00,6/20/1966 13:00,3.3,2.54,4,5
3785,6/30/1966 10:00,7/1/1966 10:00,92.2,33.02,25,236
3787,7/4/1966 22:00,7/5/1966 1:00,1.02,0.51,4,83
3789,7/17/1966 19:00,7/17/1966 19:00,1.52,1.52,1,305
3791,7/21/1966 22:00,7/21/1966 22:00,0.25,0.25,1,98
3793,7/22/1966 4:00,7/22/1966 4:00,10.16,10.16,1,5
3795,7/23/1966 19:00,7/23/1966 19:00,3.56,3.56,1,38
3797,7/24/1966 10:00,7/24/1966 10:00,1.27,1.27,1,14
3799,7/24/1966 16:00,7/24/1966 16:00,0.51,0.51,1,5
3801,7/24/1966 22:00,7/24/1966 22:00,0.51,0.51,1,5
3803,7/25/1966 4:00,7/25/1966 4:00,37.59,37.59,1,5
3805,8/4/1966 10:00,8/4/1966 13:00,8.64,7.62,4,245
3807,8/5/1966 16:00,8/5/1966 16:00,0.25,0.25,1,26
3809,8/6/1966 13:00,8/6/1966 13:00,0.76,0.76,1,20
3811,8/6/1966 19:00,8/6/1966 19:00,1.02,1.02,1,5
3813,8/7/1966 10:00,8/7/1966 13:00,15.24,14.99,4,14
3815,8/8/1966 16:00,8/8/1966 16:00,1.27,1.27,1,26
3817,8/10/1966 16:00,8/10/1966 19:00,3.05,2.54,4,47
3819,8/14/1966 19:00,8/14/1966 19:00,2.79,2.79,1,95
3821,8/20/1966 19:00,8/20/1966 19:00,1.27,1.27,1,143
3823,8/29/1966 22:00,8/30/1966 1:00,7.36,6.6,4,218
3825,9/6/1966 16:00,9/6/1966 19:00,2.29,1.78,4,182
3827,9/10/1966 13:00,9/10/1966 19:00,17.02,9.4,7,89
3829,9/11/1966 16:00,9/11/1966 19:00,1.02,0.51,4,20
3831,9/15/1966 22:00,9/15/1966 22:00,0.25,0.25,1,98
3833,9/18/1966 19:00,9/18/1966 19:00,2.03,2.03,1,68
3835,9/20/1966 10:00,9/20/1966 13:00,1.77,1.52,4,38
3837,9/21/1966 7:00,9/21/1966 7:00,0.76,0.76,1,17
3839,9/21/1966 13:00,9/21/1966 13:00,1.02,1.02,1,5
3841,9/26/1966 16:00,9/26/1966 16:00,19.81,19.81,1,122
3843,9/28/1966 7:00,9/28/1966 13:00,5.33,4.32,7,38
3845,10/1/1966 22:00,10/1/1966 22:00,1.27,1.27,1,80
3847,10/10/1966 1:00,10/10/1966 4:00,6.61,4.32,4,194
3849,10/10/1966 10:00,10/10/1966 10:00,0.51,0.51,1,5
3851,10/22/1966 13:00,10/22/1966 13:00,0.25,0.25,1,290
3853,10/25/1966 22:00,10/25/1966 22:00,0.51,0.51,1,80
3855,11/7/1966 4:00,11/7/1966 4:00,0.25,0.25,1,293
3857,11/7/1966 10:00,11/7/1966 10:00,0.51,0.51,1,5
3859,11/28/1966 1:00,11/28/1966 1:00,2.54,2.54,1,494
3861,12/12/1966 7:00,12/12/1966 7:00,0.25,0.25,1,341
3863,12/13/1966 1:00,12/13/1966 1:00,0.25,0.25,1,17
3865,12/18/1966 4:00,12/18/1966 13:00,7.88,4.57,10,122
3867,12/23/1966 16:00,12/23/1966 19:00,1.27,0.76,4,122
3869,1/2/1967 1:00,1/2/1967 7:00,1.01,0.51,7,221
3871,1/2/1967 22:00,1/2/1967 22:00,0.76,0.76,1,14
3873,1/3/1967 7:00,1/3/1967 7:00,1.52,1.52,1,8
3875,1/3/1967 13:00,1/4/1967 7:00,15.49,6.86,19,5
3877,1/8/1967 7:00,1/8/1967 7:00,0.25,0.25,1,95
3879,1/10/1967 10:00,1/10/1967 19:00,2.03,1.02,10,50
3881,1/14/1967 19:00,1/14/1967 22:00,4.57,3.3,4,95
3883,1/15/1967 7:00,1/15/1967 7:00,0.51,0.51,1,8
3885,1/15/1967 13:00,1/15/1967 13:00,1.02,1.02,1,5
3887,1/15/1967 19:00,1/15/1967 19:00,0.76,0.76,1,5
3889,2/3/1967 16:00,2/3/1967 16:00,0.25,0.25,1,452
3891,2/8/1967 19:00,2/9/1967 13:00,11.67,3.3,19,122
3893,2/11/1967 22:00,2/11/1967 22:00,5.33,5.33,1,56
3895,2/12/1967 4:00,2/12/1967 4:00,4.83,4.83,1,5
3897,2/12/1967 10:00,2/12/1967 13:00,1.01,0.76,4,5
3899,2/12/1967 19:00,2/13/1967 4:00,8.39,3.81,10,5
3901,2/21/1967 4:00,2/21/1967 7:00,2.29,1.78,4,191
3903,3/7/1967 7:00,3/7/1967 7:00,1.52,1.52,1,335
3905,3/21/1967 13:00,3/21/1967 13:00,0.25,0.25,1,341
3907,4/12/1967 16:00,4/12/1967 19:00,1.01,0.76,4,530
3909,4/24/1967 16:00,4/24/1967 16:00,0.25,0.25,1,284
3911,5/22/1967 10:00,5/22/1967 16:00,3.3,2.29,7,665
3913,5/23/1967 7:00,5/23/1967 13:00,7.11,3.3,7,14
3915,6/1/1967 16:00,6/1/1967 19:00,0.5,0.25,4,218
3917,6/2/1967 1:00,6/2/1967 1:00,9.4,9.4,1,5
3919,6/6/1967 7:00,6/6/1967 10:00,7.88,5.59,4,101
3921,6/6/1967 16:00,6/6/1967 19:00,1.01,0.76,4,5
3923,6/7/1967 1:00,6/7/1967 4:00,1.27,0.76,4,5
3925,6/11/1967 13:00,6/11/1967 13:00,20.07,20.07,1,104
3927,6/13/1967 7:00,6/13/1967 7:00,2.03,2.03,1,41
3929,6/14/1967 19:00,6/15/1967 4:00,18.55,12.45,10,35
3931,6/15/1967 13:00,6/15/1967 13:00,0.76,0.76,1,8
3933,6/15/1967 19:00,6/15/1967 19:00,0.25,0.25,1,5
3935,6/19/1967 16:00,6/19/1967 19:00,7.37,4.83,4,92
3937,6/21/1967 19:00,6/21/1967 22:00,2.54,2.29,4,47
3939,6/25/1967 13:00,6/25/1967 13:00,4.32,4.32,1,86
3941,6/26/1967 19:00,6/26/1967 22:00,1.78,1.02,4,29
3943,6/27/1967 13:00,6/27/1967 16:00,5.85,4.83,4,14
3945,6/27/1967 22:00,6/27/1967 22:00,0.51,0.51,1,5
3947,6/28/1967 19:00,6/28/1967 19:00,1.02,1.02,1,20
3949,6/29/1967 19:00,6/29/1967 22:00,1.27,0.76,4,23
3951,6/30/1967 19:00,6/30/1967 19:00,1.52,1.52,1,20
3953,7/2/1967 16:00,7/2/1967 16:00,0.25,0.25,1,44
3955,7/3/1967 16:00,7/3/1967 16:00,6.1,6.1,1,23
3957,7/6/1967 13:00,7/6/1967 16:00,4.32,2.54,4,68
3959,7/8/1967 19:00,7/8/1967 22:00,1.01,0.76,4,50
3961,7/10/1967 13:00,7/10/1967 13:00,3.81,3.81,1,38
3963,7/14/1967 16:00,7/14/1967 16:00,17.27,17.27,1,98
3965,7/14/1967 22:00,7/14/1967 22:00,2.03,2.03,1,5
3967,7/17/1967 16:00,7/17/1967 16:00,1.02,1.02,1,65
3969,7/19/1967 16:00,7/19/1967 16:00,20.07,20.07,1,47
3971,7/22/1967 22:00,7/22/1967 22:00,1.52,1.52,1,77
3973,7/25/1967 13:00,7/25/1967 16:00,0.76,0.51,4,62
3975,7/26/1967 16:00,7/26/1967 16:00,8.13,8.13,1,23
3977,8/4/1967 22:00,8/4/1967 22:00,2.54,2.54,1,221
3979,8/5/1967 19:00,8/5/1967 19:00,0.25,0.25,1,20
3981,8/11/1967 22:00,8/11/1967 22:00,1.27,1.27,1,146
3983,8/12/1967 16:00,8/13/1967 4:00,41.65,30.48,13,17
3985,8/21/1967 19:00,8/21/1967 19:00,0.76,0.76,1,206
3987,8/22/1967 16:00,8/22/1967 16:00,0.51,0.51,1,20
3989,8/28/1967 22:00,8/29/1967 1:00,4.83,4.32,4,149
3991,8/29/1967 22:00,8/30/1967 1:00,2.03,1.27,4,20
3993,8/30/1967 16:00,8/30/1967 16:00,0.76,0.76,1,14
3995,9/3/1967 10:00,9/3/1967 10:00,16.26,16.26,1,89
3997,9/3/1967 19:00,9/3/1967 22:00,2.54,2.29,4,8
3999,9/8/1967 10:00,9/8/1967 13:00,1.78,1.02,4,107
4001,9/9/1967 13:00,9/9/1967 13:00,0.25,0.25,1,23
4003,9/27/1967 16:00,9/27/1967 19:00,1.27,1.02,4,434
4005,10/9/1967 13:00,10/9/1967 13:00,0.25,0.25,1,281
4007,10/15/1967 19:00,10/15/1967 22:00,1.02,0.51,4,149
4009,10/23/1967 22:00,10/23/1967 22:00,8.64,8.64,1,191
4011,11/2/1967 1:00,11/2/1967 1:00,3.3,3.3,1,218
4013,11/2/1967 7:00,11/2/1967 7:00,0.51,0.51,1,5
4015,12/8/1967 13:00,12/8/1967 13:00,0.25,0.25,1,869
4017,12/10/1967 22:00,12/11/1967 7:00,15.75,7.62,10,56
4019,12/15/1967 19:00,12/15/1967 19:00,1.52,1.52,1,107
4021,12/16/1967 7:00,12/16/1967 7:00,3.05,3.05,1,11
4023,12/22/1967 22:00,12/23/1967 1:00,1.77,1.52,4,158
4025,12/28/1967 4:00,12/28/1967 10:00,8.37,4.06,7,122
4027,1/1/1968 22:00,1/2/1968 4:00,1.01,0.51,7,107
4029,1/10/1968 7:00,1/10/1968 7:00,1.02,1.02,1,194
4031,1/10/1968 13:00,1/10/1968 13:00,0.25,0.25,1,5
4033,1/24/1968 1:00,1/24/1968 1:00,0.25,0.25,1,323
4035,2/6/1968 7:00,2/6/1968 13:00,5.58,3.3,7,317
4037,2/18/1968 13:00,2/19/1968 1:00,4.06,1.27,13,287
4039,2/22/1968 22:00,2/23/1968 4:00,4.57,2.03,7,92
4041,2/23/1968 13:00,2/23/1968 13:00,3.81,3.81,1,8
4043,2/24/1968 4:00,2/24/1968 4:00,1.27,1.27,1,14
4045,2/26/1968 16:00,2/26/1968 16:00,0.25,0.25,1,59
4047,2/26/1968 22:00,2/26/1968 22:00,0.25,0.25,1,5
4049,2/29/1968 7:00,2/29/1968 7:00,0.51,0.51,1,56
4051,3/6/1968 10:00,3/6/1968 13:00,1.02,0.51,4,146
4053,3/10/1968 10:00,3/10/1968 13:00,9.65,5.84,4,92
4055,3/12/1968 19:00,3/12/1968 19:00,3.81,3.81,1,53
4057,3/16/1968 16:00,3/16/1968 16:00,0.25,0.25,1,92
4059,3/22/1968 22:00,3/22/1968 22:00,0.25,0.25,1,149
4061,4/6/1968 7:00,4/6/1968 7:00,0.25,0.25,1,344
4063,4/11/1968 4:00,4/11/1968 4:00,0.25,0.25,1,116
4065,4/27/1968 16:00,4/27/1968 19:00,3.04,2.79,4,395
4067,4/30/1968 1:00,4/30/1968 1:00,1.02,1.02,1,53
4069,5/5/1968 4:00,5/5/1968 7:00,9.65,8.89,4,122
4071,5/10/1968 7:00,5/10/1968 7:00,0.25,0.25,1,119
4073,5/10/1968 16:00,5/10/1968 16:00,5.59,5.59,1,8
4075,5/15/1968 16:00,5/15/1968 16:00,1.02,1.02,1,119
4077,5/19/1968 13:00,5/19/1968 13:00,1.52,1.52,1,92
4079,5/25/1968 19:00,5/25/1968 19:00,4.83,4.83,1,149
4081,5/26/1968 1:00,5/26/1968 1:00,2.79,2.79,1,5
4083,5/26/1968 7:00,5/26/1968 10:00,3.04,2.79,4,5
4085,6/4/1968 10:00,6/4/1968 10:00,0.51,0.51,1,215
4087,6/4/1968 22:00,6/4/1968 22:00,12.45,12.45,1,11
4089,6/5/1968 4:00,6/5/1968 4:00,0.25,0.25,1,5
4091,6/6/1968 1:00,6/6/1968 19:00,54.34,17.27,19,20
4093,6/7/1968 1:00,6/7/1968 1:00,0.25,0.25,1,5
4095,6/10/1968 1:00,6/10/1968 1:00,0.25,0.25,1,71
4097,6/12/1968 22:00,6/12/1968 22:00,57.66,57.66,1,68
4099,6/18/1968 16:00,6/18/1968 16:00,0.51,0.51,1,137
4101,6/19/1968 13:00,6/19/1968 13:00,0.25,0.25,1,20
4103,7/3/1968 13:00,7/3/1968 13:00,4.06,4.06,1,335
4105,7/5/1968 7:00,7/5/1968 7:00,0.25,0.25,1,41
4107,7/5/1968 16:00,7/5/1968 19:00,5.08,4.83,4,8
4109,7/7/1968 13:00,7/7/1968 13:00,1.27,1.27,1,41
4111,7/7/1968 22:00,7/7/1968 22:00,1.52,1.52,1,8
4113,7/8/1968 4:00,7/8/1968 10:00,19.05,12.7,7,5
4115,7/9/1968 13:00,7/9/1968 19:00,15.23,7.11,7,26
4117,7/10/1968 7:00,7/10/1968 7:00,1.27,1.27,1,11
4119,7/11/1968 10:00,7/11/1968 10:00,0.25,0.25,1,26
4121,7/15/1968 13:00,7/15/1968 13:00,0.25,0.25,1,98
4123,7/17/1968 16:00,7/17/1968 16:00,14.99,14.99,1,50
4125,7/20/1968 16:00,7/20/1968 19:00,2.79,2.54,4,71
4127,7/25/1968 16:00,7/25/1968 16:00,22.35,22.35,1,116
4129,7/28/1968 13:00,7/28/1968 13:00,0.25,0.25,1,68
4131,7/31/1968 22:00,7/31/1968 22:00,0.51,0.51,1,80
4133,8/14/1968 19:00,8/14/1968 19:00,4.83,4.83,1,332
4135,8/15/1968 13:00,8/15/1968 13:00,0.51,0.51,1,17
4137,8/17/1968 16:00,8/17/1968 16:00,1.27,1.27,1,50
4139,8/27/1968 16:00,8/28/1968 19:00,52.07,19.56,28,239
4141,8/29/1968 7:00,8/30/1968 13:00,26.16,10.41,31,11
4143,8/30/1968 19:00,8/31/1968 4:00,7.86,5.33,10,5
4145,8/31/1968 13:00,8/31/1968 16:00,7.37,4.83,4,8
4147,9/8/1968 19:00,9/8/1968 19:00,2.54,2.54,1,194
4149,9/9/1968 22:00,9/9/1968 22:00,0.25,0.25,1,26
4151,9/20/1968 7:00,9/20/1968 7:00,4.83,4.83,1,248
4153,9/23/1968 4:00,9/23/1968 4:00,2.03,2.03,1,68
4155,9/24/1968 13:00,9/24/1968 13:00,3.56,3.56,1,32
4157,10/4/1968 16:00,10/4/1968 16:00,1.78,1.78,1,242
4159,10/6/1968 16:00,10/6/1968 16:00,0.76,0.76,1,47
4161,10/9/1968 16:00,10/9/1968 16:00,5.08,5.08,1,71
4163,10/12/1968 13:00,10/12/1968 13:00,0.25,0.25,1,68
4165,10/14/1968 4:00,10/14/1968 4:00,3.05,3.05,1,38
4167,10/14/1968 19:00,10/14/1968 19:00,1.02,1.02,1,14
4169,10/15/1968 4:00,10/15/1968 7:00,1.01,0.76,4,8
4171,10/15/1968 16:00,10/15/1968 22:00,5.33,4.83,7,8
4173,10/16/1968 13:00,10/17/1968 1:00,4.56,3.3,13,14
4175,10/17/1968 13:00,10/17/1968 16:00,1.78,1.27,4,11
4177,10/17/1968 22:00,10/17/1968 22:00,1.78,1.78,1,5
4179,10/18/1968 4:00,10/18/1968 4:00,0.25,0.25,1,5
4181,10/18/1968 13:00,10/18/1968 13:00,0.76,0.76,1,8
4183,10/19/1968 4:00,10/19/1968 10:00,7.62,3.05,7,14
4185,10/24/1968 16:00,10/24/1968 16:00,0.76,0.76,1,125
4187,11/4/1968 10:00,11/4/1968 10:00,0.25,0.25,1,257
4189,11/9/1968 13:00,11/9/1968 16:00,5.33,2.79,4,122
4191,11/11/1968 13:00,11/11/1968 13:00,4.57,4.57,1,44
4193,11/18/1968 16:00,11/18/1968 19:00,1.01,0.76,4,170
4195,12/4/1968 1:00,12/4/1968 4:00,0.5,0.25,4,365
4197,12/7/1968 19:00,12/7/1968 19:00,1.27,1.27,1,86
4199,12/14/1968 10:00,12/14/1968 10:00,0.25,0.25,1,158
4201,12/23/1968 7:00,12/23/1968 7:00,2.79,2.79,1,212
4203,12/28/1968 10:00,12/28/1968 13:00,4.57,3.81,4,122
4205,12/31/1968 16:00,12/31/1968 16:00,2.54,2.54,1,74
4207,1/4/1969 1:00,1/4/1969 10:00,4.81,2.79,10,80
4209,1/4/1969 16:00,1/4/1969 16:00,0.25,0.25,1,5
4211,1/19/1969 13:00,1/19/1969 13:00,0.25,0.25,1,356
4213,1/25/1969 1:00,1/25/1969 1:00,1.02,1.02,1,131
4215,1/28/1969 22:00,1/28/1969 22:00,0.25,0.25,1,92
4217,2/8/1969 16:00,2/8/1969 16:00,4.57,4.57,1,257
4219,2/15/1969 7:00,2/15/1969 13:00,27.18,12.45,7,158
4221,2/16/1969 4:00,2/16/1969 4:00,0.25,0.25,1,14
4223,2/16/1969 10:00,2/16/1969 10:00,0.25,0.25,1,5
4225,2/22/1969 22:00,2/23/1969 1:00,1.52,1.27,4,155
4227,3/3/1969 16:00,3/3/1969 19:00,6.86,5.84,4,206
4229,3/6/1969 13:00,3/6/1969 19:00,6.1,4.32,7,65
4231,3/8/1969 22:00,3/8/1969 22:00,0.76,0.76,1,50
4233,3/12/1969 22:00,3/12/1969 22:00,0.25,0.25,1,95
4235,3/16/1969 1:00,3/16/1969 22:00,12.45,3.56,22,74
4237,3/18/1969 1:00,3/18/1969 10:00,6.09,2.54,10,26
4239,3/24/1969 4:00,3/24/1969 7:00,16.25,15.49,4,137
4241,4/15/1969 22:00,4/15/1969 22:00,2.03,2.03,1,542
4243,4/19/1969 1:00,4/19/1969 1:00,0.25,0.25,1,74
4245,5/3/1969 1:00,5/3/1969 4:00,0.76,0.51,4,335
4247,5/9/1969 19:00,5/9/1969 19:00,0.25,0.25,1,158
4249,5/14/1969 13:00,5/14/1969 13:00,21.34,21.34,1,113
4251,5/15/1969 16:00,5/15/1969 16:00,53.59,53.59,1,26
4253,5/19/1969 16:00,5/19/1969 16:00,0.51,0.51,1,95
4255,6/5/1969 16:00,6/5/1969 16:00,72.39,72.39,1,407
4257,6/14/1969 10:00,6/14/1969 10:00,0.76,0.76,1,209
4259,6/18/1969 1:00,6/18/1969 1:00,0.51,0.51,1,86
4261,6/21/1969 1:00,6/21/1969 1:00,1.52,1.52,1,71
4263,6/21/1969 7:00,6/21/1969 7:00,0.25,0.25,1,5
4265,6/30/1969 13:00,6/30/1969 13:00,5.08,5.08,1,221
4267,7/3/1969 16:00,7/3/1969 16:00,5.84,5.84,1,74
4269,7/8/1969 19:00,7/8/1969 19:00,0.25,0.25,1,122
4271,7/12/1969 16:00,7/12/1969 16:00,2.54,2.54,1,92
4273,7/18/1969 13:00,7/18/1969 13:00,0.25,0.25,1,140
4275,7/20/1969 19:00,7/20/1969 19:00,0.25,0.25,1,53
4277,7/21/1969 22:00,7/21/1969 22:00,5.33,5.33,1,26
4279,7/22/1969 13:00,7/22/1969 13:00,17.27,17.27,1,14
4281,7/23/1969 7:00,7/23/1969 7:00,0.76,0.76,1,17
4283,7/23/1969 16:00,7/23/1969 16:00,4.06,4.06,1,8
4285,7/28/1969 13:00,7/28/1969 13:00,4.32,4.32,1,116
4287,7/29/1969 13:00,7/29/1969 13:00,0.25,0.25,1,23
